T (K)	P (kPa)	Avg uP (kPa)
203.041	515.4	6.767710675792576
203.16099999999997	518.34	6.80631577743563
203.865	532.868	6.997082755894914
204.283	540.863	7.102064996587505
205.0	556.177	7.3031529307921765
210.0	672.347	8.828579685170956
210.0	672.347	8.828579685170956
212.236	730.148	9.587563862065576
212.696	739.672	9.712623381809946
213.196	759.938	9.978735963407951
213.658	767.821	10.08224753356176
215.0	805.377	10.575394879584394
218.15900000000002	900.06	11.818676117295043
220.0	956.6489999999999	12.561745538002118
221.04	990.3510000000001	13.004286060306274
223.37	1068.79	14.03426754594557
224.03900000000002	1094.2	14.367925924431969
225.0	1127.58	14.806238268937122
226.148	1173.86	15.41394034514139
229.898	1317.03	17.293903747262508
230.0	1319.61	17.32778169360233
231.558	1378.02	18.094762641551583
232.113	1409.13	18.503267645672473
233.138	1450.14	19.04176942063222
233.158	1454.38	19.097444805314723
233.18200000000002	1448.95	19.026143546157652
233.73	1476.0	19.381336743247655
235.0	1534.24	20.146085423414828
238.007	1675.4	21.99965554175957
238.157	1682.2	22.088946253042824
238.17700000000002	1681.0	22.07318906869872
239.507	1748.0	22.952965194577846
240.0	1773.03	23.281633798021947
240.0	1773.03	23.281633798021947
240.007	1770.0	23.241846907553082
242.584	1910.08	25.08123555998813
243.08	1932.3	25.37300609009312
243.09599999999998	1931.41	25.36131951170458
243.15599999999998	1937.02	25.43498434851326
244.75599999999997	2024.0	26.577117593721717
245.0	2037.55	26.755042466940555
245.486	2062.0	27.076095097951672
248.155	2218.69	29.133589443683025
248.155	2220.72	29.16024534719846
249.355	2291.0	30.083091110284812
249.69299999999998	2308.69	30.315378269490807
250.0	2329.51	30.588765417861012
250.135	2339.87	30.724802442698437
250.165	2340.1	30.72782256969772
250.505	2362.42	31.020906198498054
252.954	2522.99	33.12934877360867
253.09599999999998	2523.5	33.13604557695492
253.15400000000002	2528.86	33.20642766702525
253.22	2534.8	33.284425729528564
253.28400000000002	2531.0	33.234527979105565
253.46599999999998	2533.1	33.26210305170775
254.0	2584.14	33.93230862581029
255.283	2667.72	35.02979651537712
256.22	2732.0	35.873856356742955
257.0	2788.01	36.609322936004
258.14799999999997	2857.36	37.51995688122366
258.153	2869.6	37.680680161533516
258.59	2903.0	38.11925512577774
260.0	3003.48	39.438656694857364
260.003	3001.25	39.40937459395124
260.003	3001.0	39.406091847212885
260.66	3039.8	39.91557414100558
261.02	3083.0	40.482832777393305
261.907	3143.84	41.281722023639375
262.473	3192.07	41.91502952440281
262.999	3231.08	42.42726932545572
263.072	3231.25	42.429501593237795
263.122	3236.0	42.49187378126654
263.132	3247.47	42.64248620162226
263.152	3243.12	42.58536640837489
263.152	3236.32	42.49607569709164
263.152	3244.71	42.606244677630826
263.22	3247.5	42.64288013123087
263.48	3272.0	42.964589311589656
263.632	3277.0	43.03024424635675
264.85200000000003	3374.0	44.303949980838475
265.556	3437.25	45.13448490564228
265.672	3440.0	45.17059511976419
265.933	3447.08	45.2635625073944
265.94	3470.0	45.56452472836678
265.999	3471.33	45.58198894101483
266.132	3480.0	45.695834597900976
266.502	3506.0	46.03724025868989
266.935	3546.4	46.567732131608054
267.846	3623.07	47.574484901326755
268.105	3637.57	47.764884212151344
268.13	3648.5	47.90840589955222
268.151	3651.96	47.95383911441105
268.37	3671.0	48.20385310600416
268.999	3724.92	48.91187592253256
269.401	3753.99	49.29359371326847
269.671	3778.0	49.60886871002008
270.51099999999997	3853.0	50.59369273152657
270.85	3891.0	51.09267023575652
270.999	3901.73	51.23356572576672
270.999	3901.75	51.233828345505785
271.514	4053.0	53.219890122210536
272.501	4053.0	53.219890122210536
272.71	4050.15	53.18246680939329
272.998	4085.09	53.64126349354578
273.058	4098.6	53.818663127286484
273.09	4080.97	53.58716382729769
273.14	4096.06	53.7853104204248
273.149	4099.31	53.82798612802341
273.15	4092.0	53.731998613393905
273.15	4094.0	53.75826058730075
273.18	4102.0	53.863308482928105
273.22	4096.57	53.79200722377103
273.29	4113.0	54.007749339415724
273.598	4135.37	54.30148951756372
273.95	4167.83	54.72772135407173
274.67	4241.7	55.697707360320855
274.998	4275.29	56.138777212086225
275.68	4339.0	56.9753523908886
275.997	4373.07	57.42272511639161
276.997	4472.71	58.73109665643037
277.303	4494.64	59.01905920031887
277.976	4600.15	60.40450963377418
277.996	4574.3	60.06507362102829
278.147	4589.8	60.2686039188063
278.149	4589.97	60.27083618658838
278.16	4588.0	60.24496814229014
278.269	4592.0	60.297492090103816
278.36	4611.2	60.54960703960948
278.369	4603.0	60.441932946591436
278.996	4677.91	61.425575179272116
279.14599999999996	4693.67	61.63251953365801
279.613	4730.59	62.117315571978274
279.995	4783.66	62.81417704959626
279.995	4783.67	62.8143083594658
280.14599999999996	4799.73	63.02519200993771
280.199	4795.0	62.96308244164804
280.541	4827.94	63.39561715189369
280.695	4859.03	63.80385953627551
280.695	4859.04	63.80399084614505
280.695	4859.04	63.80399084614505
280.695	4859.04	63.80399084614505
280.98	4891.0	64.22365718917635
280.985	4880.01	64.07934764255826
281.145	4908.13	64.44859099568843
281.195	4913.61	64.52054880419317
281.195	4913.61	64.52054880419317
281.594	4957.71	65.09962532883898
281.594	4957.73	65.09988794857804
281.644	4963.31	65.17315885577814
281.67400000000004	5066.2	66.5242061034155
281.844	4985.53	65.46492938588312
281.844	4985.54	65.46506069575265
281.994	5002.3	65.68513603709198
281.994	5002.32	65.68539865683104
281.998	5002.2	65.68382293839663
282.078	5010.4	65.79149703141466
282.094	5013.55	65.83285964031795
282.094	5013.56	65.83299095018748
282.144	5019.15	65.9063931672571
282.188	5017.0	65.87816154530724
282.194	5024.81	65.98071455341346
282.194	5024.79	65.98045193367439
282.194	5024.82	65.98084586328298
282.244	5030.46	66.05490462970027
282.244	5030.45	66.05477331983074
282.244	5030.48	66.05516724943934
282.248	5029.8	66.04623817831101
282.29400000000004	5036.12	66.12922601585663
282.29400000000004	5036.08	66.1287007763785
282.29400000000004	5036.13	66.12935732572616
282.319	5038.91	66.16586146945667
282.344	5041.97	66.20604228953414
282.344	5064.22	66.49820674924773
282.344	5061.18	66.45828854890934
282.344	5074.47	66.63279936552028
282.344	5042.0	66.20643621914274
282.344	5033.6	66.09613592873401
282.344	5040.3	66.18411354132192
282.344	5040.3	66.18411354132192
282.344	5055.0	66.37713904953719
282.344	5055.0	66.37713904953719
282.344	5041.8	66.20381002175206
282.344	5060.0	66.4427939843043
282.344	5070.0	66.5741038538385
282.344	5060.0	66.4427939843043
282.344	5070.0	66.5741038538385
282.344	5020.0	65.9175545061675
